Classifier,Dataset,Reduce,XAI,Accuracy,F1-Score,Dimension,Feature Removed
Decision Tree,uci,sensor,SHAP,0.7642857142857142,0.7636210842832291,24,0
Decision Tree,uci,sensor,SHAP,0.7214285714285714,0.7203488342554236,23,19
Decision Tree,uci,sensor,SHAP,0.7071428571428572,0.7075712939542727,22,3
Decision Tree,uci,sensor,SHAP,0.7,0.6980819561289751,21,17
Decision Tree,uci,sensor,SHAP,0.65,0.6488484000173976,20,12
Decision Tree,uci,sensor,SHAP,0.6714285714285714,0.6705654111267305,19,5
Decision Tree,uci,sensor,SHAP,0.7357142857142858,0.7357301831878104,18,14
Decision Tree,uci,sensor,SHAP,0.75,0.749176175038244,17,6
Decision Tree,uci,sensor,SHAP,0.7571428571428571,0.7570944381289209,16,9
Decision Tree,uci,sensor,SHAP,0.7285714285714285,0.7277585264605986,15,22
Decision Tree,uci,sensor,SHAP,0.7571428571428571,0.7562010020630711,14,21
Decision Tree,uci,sensor,SHAP,0.7,0.6990279913234059,13,1
Decision Tree,uci,sensor,SHAP,0.6785714285714286,0.6779784710819193,12,20
Decision Tree,uci,sensor,SHAP,0.6857142857142857,0.684610472541507,11,7
Decision Tree,uci,sensor,SHAP,0.6857142857142857,0.6858829676071057,10,2
Decision Tree,uci,sensor,SHAP,0.7142857142857143,0.7138278670482059,9,15
Decision Tree,uci,sensor,SHAP,0.6928571428571428,0.6923434486329405,8,8
Decision Tree,uci,sensor,SHAP,0.6714285714285714,0.6651571324624928,7,16
Decision Tree,uci,sensor,SHAP,0.6,0.5975193019324775,6,18
Decision Tree,uci,sensor,SHAP,0.5857142857142857,0.5826370805367012,5,11
Decision Tree,uci,sensor,SHAP,0.5857142857142857,0.5822524273826106,4,4
Decision Tree,uci,sensor,SHAP,0.5,0.4948051948051948,3,23
Decision Tree,uci,sensor,SHAP,0.4642857142857143,0.4612558569213195,2,13
Decision Tree,uci,sensor,SHAP,0.45,0.44592236818664616,1,10
