Classifier,Dataset,Reduce,XAI,Accuracy,F1-Score,Dimension,Feature Removed
Decision Tree,realworld_waist,all,ORACLE,0.5595238095238095,0.5692468419418774,24,5
Decision Tree,realworld_waist,all,ORACLE,0.625,0.6256646952750042,23,0
Decision Tree,realworld_waist,all,ORACLE,0.5773809523809523,0.5772850149861444,22,2
Decision Tree,realworld_waist,all,ORACLE,0.6011904761904762,0.6030808747272024,21,19
Decision Tree,realworld_waist,all,ORACLE,0.5714285714285714,0.5734441576562067,20,20
Decision Tree,realworld_waist,all,ORACLE,0.5833333333333334,0.5823151359171773,19,23
Decision Tree,realworld_waist,all,ORACLE,0.5773809523809523,0.5810948026698589,18,9
Decision Tree,realworld_waist,all,ORACLE,0.5654761904761905,0.5686753668474098,17,12
Decision Tree,realworld_waist,all,ORACLE,0.5535714285714286,0.5560752445582167,16,18
Decision Tree,realworld_waist,all,ORACLE,0.5833333333333334,0.5864614585362685,15,15
Decision Tree,realworld_waist,all,ORACLE,0.6071428571428571,0.6086551565443252,14,10
Decision Tree,realworld_waist,all,ORACLE,0.6309523809523809,0.6341414449012276,13,22
Decision Tree,realworld_waist,all,ORACLE,0.625,0.6277975277310605,12,4
Decision Tree,realworld_waist,all,ORACLE,0.6428571428571429,0.6427454403306873,11,6
Decision Tree,realworld_waist,all,ORACLE,0.5833333333333334,0.5855258170044458,10,7
Decision Tree,realworld_waist,all,ORACLE,0.5714285714285714,0.5764118963863128,9,8
Decision Tree,realworld_waist,all,ORACLE,0.6130952380952381,0.6177302136825692,8,13
Decision Tree,realworld_waist,all,ORACLE,0.5654761904761905,0.5663076387214319,7,11
Decision Tree,realworld_waist,all,ORACLE,0.5416666666666666,0.5445162312060667,6,16
Decision Tree,realworld_waist,all,ORACLE,0.5357142857142857,0.5371144459522184,5,1
Decision Tree,realworld_waist,all,ORACLE,0.5119047619047619,0.5090240411618512,4,14
Decision Tree,realworld_waist,all,ORACLE,0.4761904761904761,0.4760230245944531,3,3
Decision Tree,realworld_waist,all,ORACLE,0.5178571428571429,0.5205306267806268,2,21
Decision Tree,realworld_waist,all,ORACLE,0.4107142857142857,0.41016235997903583,1,17
