Classifier,Dataset,Reduce,XAI,Accuracy,F1-Score,Dimension,Feature Removed
Random Forest,motionsense,axis,SHAP,0.8392857142857143,0.8392791419107208,24,22
Random Forest,motionsense,axis,SHAP,0.8571428571428571,0.8579249846666067,23,19
Random Forest,motionsense,axis,SHAP,0.8571428571428571,0.857159726729097,22,5
Random Forest,motionsense,axis,SHAP,0.8273809523809523,0.8274731116836379,21,2
Random Forest,motionsense,axis,SHAP,0.8630952380952381,0.8631122605889101,20,3
Random Forest,motionsense,axis,SHAP,0.8511904761904762,0.8511162379886397,19,21
Random Forest,motionsense,axis,SHAP,0.8333333333333334,0.8336036608174019,18,23
Random Forest,motionsense,axis,SHAP,0.8452380952380952,0.844762114272096,17,15
Random Forest,motionsense,axis,SHAP,0.8630952380952381,0.8623224728487887,16,18
Random Forest,motionsense,axis,SHAP,0.8571428571428571,0.8572036150983519,15,1
Random Forest,motionsense,axis,SHAP,0.8511904761904762,0.8520145059618742,14,10
Random Forest,motionsense,axis,SHAP,0.8333333333333334,0.8334586029685848,13,13
Random Forest,motionsense,axis,SHAP,0.8511904761904762,0.8512569302042986,12,17
Random Forest,motionsense,axis,SHAP,0.8333333333333334,0.8342431079124507,11,16
Random Forest,motionsense,axis,SHAP,0.8511904761904762,0.8497853494975335,10,11
Random Forest,motionsense,axis,SHAP,0.8392857142857143,0.8392401458190931,9,7
Random Forest,motionsense,axis,SHAP,0.8511904761904762,0.8514375919788035,8,20
Random Forest,motionsense,axis,SHAP,0.8392857142857143,0.8387052619357519,7,9
Random Forest,motionsense,axis,SHAP,0.8214285714285714,0.8199803853928547,6,14
Random Forest,motionsense,axis,SHAP,0.8452380952380952,0.8430534975050853,5,12
Random Forest,motionsense,axis,SHAP,0.7738095238095238,0.7761929641239985,4,0
Random Forest,motionsense,axis,SHAP,0.7797619047619048,0.785677819772247,3,4
Random Forest,motionsense,axis,SHAP,0.7619047619047619,0.7665426218810788,2,6
Random Forest,motionsense,axis,SHAP,0.5178571428571429,0.5148054801053931,1,8
