Classifier,Dataset,Reduce,XAI,Accuracy,F1-Score,Dimension,Feature Removed
Decision Tree,uci,sensor,LIME,0.7642857142857142,0.7636210842832291,24,16
Decision Tree,uci,sensor,LIME,0.7714285714285715,0.7705128205128206,23,13
Decision Tree,uci,sensor,LIME,0.7642857142857142,0.7624555733699562,22,11
Decision Tree,uci,sensor,LIME,0.75,0.7496096554034646,21,10
Decision Tree,uci,sensor,LIME,0.7571428571428571,0.7561196698038803,20,23
Decision Tree,uci,sensor,LIME,0.75,0.7486450545747729,19,9
Decision Tree,uci,sensor,LIME,0.7785714285714286,0.7780837374822338,18,15
Decision Tree,uci,sensor,LIME,0.8142857142857143,0.8138649600718566,17,7
Decision Tree,uci,sensor,LIME,0.7428571428571429,0.7412245597842657,16,20
Decision Tree,uci,sensor,LIME,0.7,0.6988537898882727,15,22
Decision Tree,uci,sensor,LIME,0.7214285714285714,0.7196778832326718,14,4
Decision Tree,uci,sensor,LIME,0.6928571428571428,0.6920117881972141,13,18
Decision Tree,uci,sensor,LIME,0.7214285714285714,0.7209918548303949,12,1
Decision Tree,uci,sensor,LIME,0.7071428571428572,0.7074259307726678,11,14
Decision Tree,uci,sensor,LIME,0.7428571428571429,0.7423570666278781,10,2
Decision Tree,uci,sensor,LIME,0.7357142857142858,0.7352098623160513,9,8
Decision Tree,uci,sensor,LIME,0.7285714285714285,0.7278327289637946,8,21
Decision Tree,uci,sensor,LIME,0.7714285714285715,0.7708159287106655,7,3
Decision Tree,uci,sensor,LIME,0.7428571428571429,0.7424626351668093,6,17
Decision Tree,uci,sensor,LIME,0.7,0.6955956112852665,5,12
Decision Tree,uci,sensor,LIME,0.6571428571428571,0.6571901248507078,4,6
Decision Tree,uci,sensor,LIME,0.6857142857142857,0.6847425756879917,3,5
Decision Tree,uci,sensor,LIME,0.5714285714285714,0.570708903921245,2,19
Decision Tree,uci,sensor,LIME,0.4857142857142857,0.48498745188400355,1,0
