Classifier,Dataset,Reduce,XAI,Accuracy,F1-Score,Dimension,Feature Removed
Decision Tree,realworld_thigh,axis,ORACLE,0.6726190476190477,0.6760290423567565,24,15
Decision Tree,realworld_thigh,axis,ORACLE,0.6964285714285714,0.6977993056000836,23,14
Decision Tree,realworld_thigh,axis,ORACLE,0.6785714285714286,0.6805152191277485,22,20
Decision Tree,realworld_thigh,axis,ORACLE,0.6547619047619048,0.6547304002573121,21,23
Decision Tree,realworld_thigh,axis,ORACLE,0.6309523809523809,0.6317014556694718,20,13
Decision Tree,realworld_thigh,axis,ORACLE,0.6845238095238095,0.6842499719309484,19,10
Decision Tree,realworld_thigh,axis,ORACLE,0.6785714285714286,0.6795046718450974,18,9
Decision Tree,realworld_thigh,axis,ORACLE,0.6428571428571429,0.6431245074862096,17,18
Decision Tree,realworld_thigh,axis,ORACLE,0.6904761904761905,0.691844737895158,16,17
Decision Tree,realworld_thigh,axis,ORACLE,0.6607142857142857,0.660500725689405,15,3
Decision Tree,realworld_thigh,axis,ORACLE,0.6547619047619048,0.6543364681295716,14,2
Decision Tree,realworld_thigh,axis,ORACLE,0.6726190476190477,0.6727691294896715,13,22
Decision Tree,realworld_thigh,axis,ORACLE,0.6726190476190477,0.672014292089313,12,21
Decision Tree,realworld_thigh,axis,ORACLE,0.6785714285714286,0.67895580459389,11,19
Decision Tree,realworld_thigh,axis,ORACLE,0.6547619047619048,0.6554454487874103,10,8
Decision Tree,realworld_thigh,axis,ORACLE,0.6428571428571429,0.6432279787118497,9,5
Decision Tree,realworld_thigh,axis,ORACLE,0.6369047619047619,0.6391485547193217,8,4
Decision Tree,realworld_thigh,axis,ORACLE,0.6428571428571429,0.6428833577272376,7,12
Decision Tree,realworld_thigh,axis,ORACLE,0.6547619047619048,0.6622089436100497,6,11
Decision Tree,realworld_thigh,axis,ORACLE,0.6071428571428571,0.6089039238883961,5,1
Decision Tree,realworld_thigh,axis,ORACLE,0.6011904761904762,0.6058484417240106,4,6
Decision Tree,realworld_thigh,axis,ORACLE,0.5714285714285714,0.5761861666293356,3,0
Decision Tree,realworld_thigh,axis,ORACLE,0.5297619047619048,0.5381644416468975,2,16
Decision Tree,realworld_thigh,axis,ORACLE,0.38095238095238093,0.37551371017603286,1,7
