Classifier,Dataset,Reduce,XAI,Accuracy,F1-Score,Dimension,Feature Removed
Decision Tree,realworld_waist,all,SHAP,0.5595238095238095,0.5692468419418774,24,12
Decision Tree,realworld_waist,all,SHAP,0.5595238095238095,0.5701658676823508,23,14
Decision Tree,realworld_waist,all,SHAP,0.5416666666666666,0.5487473671814899,22,22
Decision Tree,realworld_waist,all,SHAP,0.5297619047619048,0.5380099514396622,21,10
Decision Tree,realworld_waist,all,SHAP,0.5654761904761905,0.5727393664986687,20,15
Decision Tree,realworld_waist,all,SHAP,0.5535714285714286,0.5627926341165309,19,18
Decision Tree,realworld_waist,all,SHAP,0.5416666666666666,0.5499555399555399,18,9
Decision Tree,realworld_waist,all,SHAP,0.5297619047619048,0.5353576829233179,17,19
Decision Tree,realworld_waist,all,SHAP,0.5654761904761905,0.5674101396735005,16,23
Decision Tree,realworld_waist,all,SHAP,0.5714285714285714,0.573578490041676,15,17
Decision Tree,realworld_waist,all,SHAP,0.5595238095238095,0.563804201513899,14,7
Decision Tree,realworld_waist,all,SHAP,0.5535714285714286,0.5597230721725852,13,6
Decision Tree,realworld_waist,all,SHAP,0.5595238095238095,0.5631893649135028,12,3
Decision Tree,realworld_waist,all,SHAP,0.5952380952380952,0.6001995826433272,11,13
Decision Tree,realworld_waist,all,SHAP,0.5476190476190477,0.5480826507529665,10,11
Decision Tree,realworld_waist,all,SHAP,0.5535714285714286,0.5547458820447326,9,16
Decision Tree,realworld_waist,all,SHAP,0.5833333333333334,0.5855334193661784,8,8
Decision Tree,realworld_waist,all,SHAP,0.5892857142857143,0.5959991067133924,7,0
Decision Tree,realworld_waist,all,SHAP,0.5654761904761905,0.5701699244767297,6,21
Decision Tree,realworld_waist,all,SHAP,0.5595238095238095,0.5581579234257806,5,1
Decision Tree,realworld_waist,all,SHAP,0.5833333333333334,0.583420986478262,4,2
Decision Tree,realworld_waist,all,SHAP,0.5059523809523809,0.507265760917569,3,4
Decision Tree,realworld_waist,all,SHAP,0.494047619047619,0.4959730053213599,2,20
Decision Tree,realworld_waist,all,SHAP,0.47023809523809523,0.4706275994607181,1,5
